from,to,cost
50072,50290,9.54950087681129
50072,50072,7.72564341962314
50072,50170,4.345575924446643
50072,50139,2.44718713231251
50072,50092,3.35793003135209
50072,50026,5.07648252031964
50073,50643,0.273031190005587
50073,50452,2.08220354168773
50073,50405,0.516633433090494
50073,50630,1.24205306246264
50074,50213,1.43854696842262
50074,50046,1.14033630889468
50075,50744,9.82120273222882
50075,50093,2.43514554031997
50076,50219,1.70614902439922
50076,50430,2.19951849451949
50077,50468,1.31072428835225
50077,50012,0.263810780678069
50078,50323,1.2904458142156652
50078,50261,1.25947829337492
50078,50078,1.799876080118602
50078,50172,1.61933622329387
50078,50174,2.92439667693707
50078,50309,5.063181173733532
50079,50154,2.65159893902616
50079,50375,3.13946227993823
50079,50282,1.333253277038
50079,50263,4.11616991023939
50080,50304,2.89018800123436
50080,50080,2.51588535182428
50080,50140,4.09233038143271
50080,50215,2.161949247719409
50081,50009,2.08254368863346
50081,50010,0.821922668440398
50082,50048,9.18736226183623
50082,50128,5.93568405646874
50082,50084,7.23033527938077
50083,50137,2.69539981087957
50083,50100,1.96064546450729
50083,50053,3.83077883566845
50084,50048,7.72504457260898
50084,50464,2.53334222388203
50084,50082,7.23033527938077
50084,50283,3.76111423805573
50085,50105,2.43187947563064
50085,50035,0.932529013211677
50085,50085,2.59045051461072
50085,50343,4.49203973843587
50086,50377,2.14786675864979
50086,50066,0.854120077376851
50086,50159,1.00318225760989
50086,50530,0.581062233803036
50086,50533,0.85183365430569
50087,50107,5.13309690636119
50087,50391,0.959141943854444
50088,50464,2.04236594830485
50088,50033,4.39847687712229
50088,50435,3.22525259424817
50088,50252,4.06671422096726
50088,50121,2.26931990090889
50089,50336,2.70200957097386
50089,50089,3.74628994186112
50089,50045,3.9218285433693003
50089,50201,2.16362589365085
50090,51173,3.7599495395121103
50090,51175,5.8990060821270465
50090,50090,3.15321317277604
50090,50207,0.469078086932682
50090,50186,5.030935574995
50090,50421,5.70623977888918
50091,50416,3.18823318987374
50091,50059,1.58699285949463
50091,50429,1.15556947198798
50092,50072,3.35793003135209
50092,50364,1.41005342879895
50092,50067,1.52979994037242
50092,50428,1.2668145525999
50093,50097,4.10939138085653
50093,50075,2.43514554031997
50093,50372,4.62031374524145
50093,50285,2.31781943035964
50093,50313,5.16821038049159
50094,50346,2.13540672768281
50094,50243,2.08740002111376
50094,50452,2.33198008023666
50094,50637,0.306961123899061
50094,50014,0.46000732649548
50095,50404,4.45453369976812
50095,50126,3.62260019640076
50096,50210,0.915109019006476
50096,50115,2.44410619741574
50097,50093,4.10939138085653
50097,50422,4.06126673635858
50098,50032,4.543490938977272
50098,50365,0.377541614719054
50098,50098,0.629686797948572
50098,51176,7.032889494429387
50098,51177,2.24982587438116
50098,50235,2.41273667932947
50098,50412,1.29309369710341
50098,50156,4.2195765139859605
50098,50415,3.2125375146480177
50099,50416,4.15734349657902
50099,50041,0.954024340182816
50099,50053,0.540671713041838
50100,50001,1.67117335092611
50100,50083,1.96064546450729
50101,50235,0.548154325125393
50101,51172,9.217913752391024
50101,50101,0.073495138510506
50101,50232,11.881063198708416
50101,50330,0.502226733868663
50101,50411,0.918845146799629
50101,50415,4.617958472498873
50102,50193,1.30610618523159
50102,50066,2.38036308918762
50103,50387,2.31422672454356
50103,50374,4.6767487548558
50104,50113,1.1853452958944
50104,50357,1.29947033995148
50105,50344,1.86823117753311
50105,50105,5.33388530404122
50105,50420,0.87634031724341
50105,50085,1.0132831148461
50105,50343,5.86375713315112
50106,50067,1.85340079071719
50107,50449,1.39788681759062
50107,50483,2.59640183412401
50107,50260,4.11545844151458
50107,50486,2.08116010469309
50107,50230,3.58942954324487
50107,50087,5.13309690636119
50107,50505,1.28936797833856
50107,50492,2.57198687886575
50107,50493,0.455930878636475
50107,50188,4.89270288916278
50107,50286,3.54950118288714
50108,50450,1.4066591730932
50108,50483,3.95098192030008
50108,50005,4.7856191313632
50108,50713,2.51688736428962
50108,50474,1.22443359645227
50108,50206,1.89713309397413
50109,50177,0.95788131522266
50109,50381,1.26639275679673
50110,50049,0.427345482798347
50110,50022,0.666793419824533
50110,50047,0.935272355375947
50111,50248,3.02786230301588
50111,50131,3.74195499257755
50112,50568,0.261377570319889
50112,50291,1.20228141705525
50112,50141,9.89236978206879
50113,50104,1.1853452958944
50113,50069,0.522476749334223
50114,50114,1.142957339508356
50114,50166,2.29675480791708
50114,50310,1.826491381209718
50114,50423,3.760339523771398
50115,50096,1.01837758225656
50115,50242,3.65671445575536
50115,50142,6.18930605648039
50116,50420,2.19956093125092
50116,50228,3.31812867495196
50117,50272,2.77621073299096
50117,50129,0.124666666666667
50118,50361,6.477161085951204
50118,50259,1.13755587488197
50118,50351,4.195224347824384
50118,50118,1.531486455775488
50118,50359,2.50204934763801
50119,50275,5.61769838501683
50119,50364,4.7645144646593
50119,50355,6.5989128970259
50119,50155,0.621617832339206
50120,50384,4.99810123427701
50120,50385,3.49797364694193
50120,50135,3.01805839653223
50120,50329,2.29622436054689
50121,50464,3.09271676977574
50121,50210,1.81218794379981
50121,50088,2.12543163489307
50121,50156,4.16455951372275
50121,50252,6.07463820549815
50121,50462,5.29812635428604
50122,50425,1.44921468338326
50122,50043,1.75285221785151
50123,50297,5.18080315539283
50124,50257,4.21047113710037
50124,50459,2.11696883629402
50124,50468,1.51677087244802
50124,50124,6.58529784478596
50125,50012,2.61924293403162
50125,50238,1.90784551916527
50126,50253,7.75168515815024
50126,50095,3.62260019640076
50127,50137,4.95852490828563
50127,50251,1.39024291425746
50128,50128,7.60379202757458
50128,50283,4.594801056679026
50128,50082,5.93568405646874
50128,50163,11.37994993246943
50129,50272,0.33398417139703
50129,50146,9.1679965620298
50129,50612,0.762209552052138
50129,50117,0.124666666666667
50129,50200,6.79586491254953
50129,50617,4.31967316079396
50129,50301,0.652865669647006
50129,50430,5.58946896789124
50130,50321,1.26860823551145
50130,50677,5.55562618773651
50130,50150,0.673349061607126
50130,50218,4.71366706014567
50130,50262,5.67422450071163
50130,50070,12.6366052714174
50131,50111,3.74195499257755
50131,50199,1.49713455408204
50132,50010,2.33958592419783
50132,50205,0.597576490409944
50132,50015,1.29502210457308
50133,50240,2.15792481672693
50133,50160,4.622929899109294
50133,50180,4.85002256073876
50133,50133,0.410998286785124
50133,50471,0.311721772731213
50134,50761,0.737336878912936
50134,50307,1.26189603892023
50134,50286,0.80820682611788
50134,50327,4.21482047319226
50135,50120,3.01805839653223
50135,50362,1.13461181150388
50136,50256,0.124666666666667
50136,50322,0.213364648515903
50136,50357,0.450424736627526
50137,50083,2.69539981087957
50137,50127,4.95852490828563
50138,50320,3.32478164099871
50138,50545,0.535599036707284
50138,50141,2.48254835494649
50139,50225,6.88247012217509
50139,50072,2.44718713231251
50139,50024,3.726779444921225
50139,50026,6.44266503834585
50139,50139,6.26552666541488
50139,50428,3.41553423053443
50140,50080,4.09233038143271
50140,50388,1.38052584080997
50140,50190,2.58236031001086
50140,50215,3.74440545433693
50141,50112,9.89236978206879
50141,50545,0.752926883514539
50141,50138,2.48254835494649
50141,50551,0.427766947120273
50142,50115,6.18930605648039
50142,50059,4.19251710948632
50142,50061,3.14419877012804
50143,50386,2.74489597538131
50143,50467,0.468404803376098
50143,50466,2.56851614734512
50143,50549,0.403673116926636
50144,50144,1.768046706139294
50144,50395,1.569915041996551
50144,50309,2.504687580064697
50144,50183,2.03092291605113
50145,50379,0.472044747247574
50145,50332,1.10692197531925
50146,50129,9.1679965620298
50146,50146,12.63232344598332
50146,50187,8.97155192456855
50146,50306,9.74708270631869
50146,50247,4.36366096639656
50147,50240,1.32647565877746
50147,50160,7.320023584535517
50147,50147,2.07448551541246
50147,51172,6.832426236363136
50147,50421,2.12941491087864
50147,50249,1.88555753622232
50147,50409,6.464570932026346
50147,50156,5.3594420030195
50147,50180,5.2190934255429156
50147,50207,3.57173045126193
50148,50221,0.746487723437373
50148,50222,2.32256047298871
50149,50392,2.90251995421335
50149,50375,0.721362726368457
50150,50130,0.36473074170386
50150,50674,0.897036361815015
50150,50258,8.40120298743842
50151,50528,4.1450551287666535
50151,50359,15.221778903187179
50151,50152,13.17857602030356
50151,50345,1.95047736794811
50151,50266,5.987113803788075
50151,50151,6.52689426763042
50152,50528,10.796736881439795
50152,50152,2.01749682546766
50152,50266,8.807333429554095
50152,50151,13.17857602030356
50152,50359,4.0606997083512795
50153,50184,3.42206579777025
50153,50025,9.07218004993931
50153,50027,8.216238825559731
50153,50340,12.0911756558709
50153,50153,13.10817689904452
50154,50341,6.079740303552477
50154,50375,1.92045290727484
50154,50154,11.0428713004891
50154,50282,18.49310484016258
50154,50030,8.267108838693883
50154,50079,1.1048328912609
50155,50119,1.4918827976141
50156,50032,2.908194751472009
50156,50098,4.2195765139859605
50156,50147,5.17586297725604
50156,50412,0.694430584249297
50156,51176,3.7534135346626702
50156,50121,4.03543759616328
50156,50156,0.633888532833914
50156,50207,3.78915734472522
50157,50057,4.03695517793701
50157,50459,5.3245583757905
50157,50054,1.86569114928034
50157,50063,4.03512784698129
50158,50200,6.775126780822618
50158,50403,1.50726430193884
50158,50276,3.45386188011184
50158,50158,8.01573759768164
50158,50399,6.897083425419512
50159,50191,7.04695266224519
50159,50159,2.30110711582628
50159,50469,0.501370228032352
50159,50086,1.04655336202546
50159,50535,0.455894164402849
50160,50240,5.946112319967815
50160,50160,0.278807200042458
50160,50147,7.320023584535517
50160,50180,5.100185590827181
50160,50133,4.622929899109294
50160,50409,11.710109001149402
50160,50232,3.4539799019225
50160,50249,3.36627991743356
50160,50303,0.610883359999838
50160,51172,12.07796430548619
50160,50421,12.26245960648231
50161,50428,2.82818763703277
50161,50338,1.73080292821459
50161,50275,7.51696184414468
50161,50067,1.32581674769692
50162,50386,1.54056455356177
50162,50050,0.194507830677524
50162,50550,0.232146185220546
50163,50208,5.8498436928084
50163,50128,11.37994993246943
50163,50163,1.41030798088622
50163,50470,8.66679207389001
50163,50360,5.69293766740159
50163,50058,4.29886849755933
50163,50283,8.115320368406817
50164,50170,0.663906600520868
50164,50190,3.34703227061072
50165,50243,0.585523353720976
50165,50213,0.853915982665715
50166,50361,5.79332716068336
50166,50114,2.29675480791708
50166,50034,3.52865269643571
50167,50264,0.872365723886965
50167,50065,1.07849323161913
50168,50402,1.1040336989039
50168,50315,0.716071039928549
50169,50050,2.08208220495048
50169,50245,0.706272249962131
50169,50598,0.253583244882527
50169,50363,1.389382799492
50169,50588,0.779334601806426
50169,50573,1.25300480182824
50169,50590,2.16760062512559
50169,50613,1.17804171741703
50170,50072,4.345575924446643
50170,50170,0.965508429270146
50170,50290,6.169433381634793
50170,50164,1.52858548557732
50170,50026,0.668893403458093
50171,50042,0.436650137279877
50171,50022,0.460569103683416
50171,50366,4.83715889664651
50172,50042,2.07278376097108
50172,50078,1.61933622329387
50172,50174,2.80565567839464
50173,50177,0.931265783637275
50173,50327,2.35144149424265
50174,50308,1.15261355820289
50174,50043,2.25796330617838
50174,50172,2.80565567839464
50174,50078,2.92439667693707
50174,50307,0.726840853644908
50175,50378,0.310226219129359
50175,50255,0.21729449448269
